dataset_name,model,target_class,pair_id,clean_count,adv_count,clean_path,adv_path
our_dataset,Mask2Former-Swin-L,car,43428,0,31015,/home/ace/Downloads/Dataset/Day/43428_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/43428_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,4361495,15330,14973,/home/ace/Downloads/Dataset/Day/4361495_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/4361495_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,450967,0,0,/home/ace/Downloads/Dataset/Day/450967_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/450967_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,4561149,0,0,/home/ace/Downloads/Dataset/Day/4561149_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/4561149_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,460731,0,0,/home/ace/Downloads/Dataset/Day/460731_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/460731_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,463639,105139,107086,/home/ace/Downloads/Dataset/Day/463639_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/463639_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,4641194,3268,1401,/home/ace/Downloads/Dataset/Day/4641194_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/4641194_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,471118,635600,0,/home/ace/Downloads/Dataset/Day/471118_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/471118_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,4811864,0,5867,/home/ace/Downloads/Dataset/Day/4811864_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/4811864_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,481618,73046,74868,/home/ace/Downloads/Dataset/Day/481618_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/481618_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,4911785,159,286,/home/ace/Downloads/Dataset/Day/4911785_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/4911785_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,5370,47999,42163,/home/ace/Downloads/Dataset/Day/5370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5370_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,550217,0,0,/home/ace/Downloads/Dataset/Day/550217_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/550217_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,564213,21136,20649,/home/ace/Downloads/Dataset/Day/564213_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/564213_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,568243,206,0,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,5791659,52199,51931,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,5951694,40424,40570,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5951694_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,596621,20556,185,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/596621_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,60144,95798,91712,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/60144_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,602947,0,0,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/602947_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,611370,177417,175914,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/611370_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,6461059,0,0,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/6461059_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,6521874,24453,23023,/home/ace/Downloads/Dataset/Day/6521874_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/6521874_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,6761290,13996,13871,/home/ace/Downloads/Dataset/Day/6761290_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/6761290_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,677878,472,2,/home/ace/Downloads/Dataset/Day/677878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/677878_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,6942171,15532,1446,/home/ace/Downloads/Dataset/Day/6942171_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/6942171_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,706997,24610,24639,/home/ace/Downloads/Dataset/Day/706997_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/706997_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,709297,324474,318847,/home/ace/Downloads/Dataset/Day/709297_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/709297_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,721627,0,0,/home/ace/Downloads/Dataset/Day/721627_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/721627_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,730301,0,0,/home/ace/Downloads/Dataset/Day/730301_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/730301_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,7402052,11478,0,/home/ace/Downloads/Dataset/Day/7402052_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/7402052_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,740535,0,120,/home/ace/Downloads/Dataset/Day/740535_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/740535_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,754244,0,0,/home/ace/Downloads/Dataset/Day/754244_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/754244_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,7601172,200,1441,/home/ace/Downloads/Dataset/Day/7601172_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/7601172_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,764275,8,2671,/home/ace/Downloads/Dataset/Day/764275_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/764275_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,80078,0,0,/home/ace/Downloads/Dataset/Day/80078_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/80078_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,802754,603,895,/home/ace/Downloads/Dataset/Day/802754_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/802754_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,807294,132679,128510,/home/ace/Downloads/Dataset/Day/807294_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/807294_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,8211195,0,11,/home/ace/Downloads/Dataset/Day/8211195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/8211195_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,840214,799,24827,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/840214_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,849953,0,0,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/849953_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,863810,173012,155940,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,871354,42243,37291,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,878,18922,19272,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,8791456,16276,21791,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/8791456_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,960645,84,7644,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,973598,8240,17967,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/973598_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,988137,9016,6797,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/988137_Night_EXTRASUNNY.png
our_dataset,Mask2Former-Swin-L,car,9958,0,0,/home/ace/Downloads/Dataset/Day/9958_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/9958_Night_EXTRASUNNY.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000159.png,22593,8993,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000159_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000159_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000161.png,28153,11956,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000161_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000161_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000165.png,85519,42730,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000165_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000165_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000167.png,799,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000167_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000167_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000169.png,14746,5667,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000169_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000169_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000173.png,0,68086,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000173_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000173_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000177.png,93004,52911,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000177_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000177_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000179.png,1147,52774,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000179_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000179_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000181.png,28,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000181_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000181_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000183.png,1050,52,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000183_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000183_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000185.png,46,928,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000185_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000185_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000187.png,2541,2,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000187_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000187_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000191.png,2727,1455,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000191_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000191_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000195.png,14780,25730,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000195_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000195_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000198.png,27524,529,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000198_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000198_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000200.png,109284,12562,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000200_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000200_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000202.png,23107,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000202_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000202_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000204.png,108654,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000204_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000204_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000214.png,182,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000214_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000214_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000216.png,3848,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000216_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000216_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000226.png,195186,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000226_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000226_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000230.png,26263,30978,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000230_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000230_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000233.png,9947,52176,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000233_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000233_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000247.png,54892,117448,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000247_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000247_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000253.png,2550,2675,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000253_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000253_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000257.png,0,4,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000257_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000257_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000260.png,0,2219,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000260_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000260_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000263.png,26,802,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000263_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000263_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000267.png,0,785,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000267_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000267_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000271.png,470,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000271_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000271_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000276.png,22545,2930,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000276_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000276_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000279.png,29487,3090,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000279_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000279_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000285.png,8340,911,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000285_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000285_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000300.png,41841,7502,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000300_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000300_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000304.png,1852,120791,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000304_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000304_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000307.png,6265,1020,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000307_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000307_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000313.png,5328,7360,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000313_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000313_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000317.png,30895,300,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000317_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000317_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000319.png,256202,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000319_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000319_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000323.png,79682,3943,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000323_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000323_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000325.png,94865,130340,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000325_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000325_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000327.png,66584,45802,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000327_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000327_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000329.png,7135,510,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000329_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000329_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000331.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000331_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000331_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000335.png,24994,2075,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000335_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000335_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000337.png,0,20908,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000337_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000337_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000341.png,1339,2997,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000341_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000341_rgb_anon.png
acdc,Mask2Former-Swin-L,car,GOPR0351/gopr0351_frame_000347.png,7230,1256,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000347_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000347_rgb_anon.png
